,DEPOSIT_AMOUNT,DEPOSIT_TXS,SENDER,WITHDRAWN_AMOUNT,WITHDRAW_TXS
1749,877.354496,1,terra18dwv7805gywlyj6v8yj2q34gu7n4en0ygutcxz,0.0,0
1750,500.0,1,terra1smgnuccp3987efl75dmlgndwq58kplmvj0zvgn,0.0,0
1751,1963.0,2,terra1ca3v3qn7ttylwpdysgy5sdsr4d99t6rgf26kmh,0.0,0
1752,380.0,1,terra1jesfrtv3yjcug7c2sfhfdavh6h0yhdhsvwhvdj,0.0,0
1753,1100.0,2,terra1h5np999uplrd3pvsrssyprd584uu9uyffngztv,0.0,0
1754,1000.0,1,terra1304cdcfk8gr40y0rwvt45d03w9jfjwzcgl0kt4,0.0,0
1755,40.0,2,terra16utuuhdrmd7yamkcrlv3p89l4hyg64py0w2f82,0.0,0
1756,45.0,1,terra19dgk8xuvmr88qcyucp64caf0anrfrd77nagvhw,0.0,0
1757,200.0,1,terra139qvtcnpspptcfnyvgp3mu2ky02vngmcd8vywd,0.0,0
1758,1413.55,1,terra1znyj7mgw2cv3fv2lgzf050awp5gr64eupqrnkg,0.0,0
1759,3500.301909,1,terra1fctfuq6vtl26h3mpunzgdh9u3hd628d0kkgzvw,0.0,0
1760,60.0,2,terra1ajh7cmcy54nqngnegrlk8pg8z30yu2uh6v3s84,0.0,0
1761,35.0,1,terra1sjad7ust6yqtqf48sgdqh95yvmx4s64hjuvepg,0.0,0
1762,3005.0,2,terra1rnd88ku8ag9nsd7ljx2gteufyu3yl23t00n593,0.0,0
1763,1000.0,1,terra1tys6q30sxm0jtjmvq06yqjwy2dty9sy68uep75,0.0,0
1764,580.0,1,terra167jx0cs890ak7ktrcfzrm95ynvdw0hn8e4e622,0.0,0
1765,500.0,1,terra17z8cg2678wmw4zrcfa6cz5rc8vmf5uf4m4qhar,0.0,0
1766,606.715636,3,terra17k96xauqhpvh063xmcs4ve8xalwdxr87c3d8jv,0.0,0
1767,5000.0,1,terra1nc95pn879qduhczk09cy57nedsfy2pgm6yzry0,0.0,0
1768,150.0,2,terra15ajp27dh48jerrj6q4z3ku0cm3565pu2up5zmm,0.0,0
1769,100.0,1,terra17f34xpp0nsj70p0j3gjs5q74lggz352nq5eeej,0.0,0
1770,4997.0,1,terra1r53w0psshrn8dp3zsajwylmuachcp2c2p4zlew,0.0,0
1771,2000.0,1,terra10f9km4al59s53yr7fjsnvph5ggxfjuduge3a43,0.0,0
1772,1000.0,1,terra1n7rsagg02l66up8gsgqzrk6enkp3pwsj8qqvnj,0.0,0
1773,350.0,1,terra1zn69jq8w0xyx46dafppverhcr5ewmc4gqzm9kv,0.0,0
1774,300.0,2,terra12qzlpq42a8389wuzt2cyvk794tyzfesa6hmmdm,0.0,0
1775,100.0,1,terra13edd5nmktakwsaylz050727k94mkpyyd72t583,0.0,0
1776,200.0,1,terra1f64j2efm2w5nx0fjx4x0xv6909ryn5s6lecsff,0.0,0
1777,491.59,1,terra1p4hx6axdq70fe5hgpvxy9hgruptsmt2nqfk8h2,0.0,0
1778,2.317629,1,terra1z6h2crv5sh680lzkh7haw9xgzqpypdyvq7vwr2,0.0,0
1779,200.0,1,terra1ck3fuacu9p6m5df6gvpygzzzuxn2rmrg7m266k,0.0,0
1780,1470.0,1,terra1d4ugnaw3var6d0eq2zfe0l37vrr00tyxpfsu3m,0.0,0
1781,718.402955,1,terra1m870wpy5ul2t42pv8f4kvr0n0zu4uj2qseld3s,0.0,0
1782,1050.0,1,terra13aqq9hh4ckk0k95wp4f2vfnxs6puggrjncslkc,0.0,0
1783,1001.0,1,terra1apcy488vk5rw54gwg32vzpmeaju0rmvm9ch3na,0.0,0
1784,1500.0,1,terra1ufqfl3hfgpwxjv4hl78mll6x05e7nwcnnzdq4d,0.0,0
1785,545.0,3,terra1wpnq9uurd5lsnqvgxh9k8hq8lg4ghggfjc3mfg,0.0,0
1786,5000.0,1,terra16jasg0j0fpc9qz3c2rhy9dy6z68ednq7pdrxlg,0.0,0
1787,500.0,3,terra1wrfsh2r4fmvzj8l66a3dt8dede3jjrm5cca525,0.0,0
1788,165.0,1,terra1wfqx8wfsf59d9pcpqqyme5zrdl6swg5f4lxctu,0.0,0
1789,381.09331,3,terra1n3aaa7sg63xucyd73f62srfx47xxcjla0ltmv9,0.0,0
1790,300.0,1,terra1vuvk58snww8j9htfjh4x3qn7vqc8gyk22hlp37,0.0,0
1791,200.0,2,terra1xrtrv9dqyqg96gjfdldlwka6f393a4h3v7g5wy,0.0,0
1792,50.0,1,terra1ls36xrgssd5gc4snyjpcf7pghj5j0us4sz4hyz,0.0,0
1793,21681.391749,1,terra1r4kgfeqa3r9xwxjqa86pxnt7tggs7fltp87mzx,0.0,0
1794,98.0193,1,terra16hr2sx62lmmth9agll8wn8spu2d76x5c5qmnsk,0.0,0
1795,5185.07473,1,terra1lehps7h3xrgglp8hf2au87pyv4g0msqyux6at7,0.0,0
1796,2500.0,3,terra1veula09d0wx4pn2f6uxl5ulur4uyqzpdm0nmyv,0.0,0
1797,177.74,2,terra15ak2essqx2r365azhlq2tj06dffyc38dc6anzw,77.74,1
1798,25000.0,5,terra1wxyqm2pg70ymq8330ez6rqvtnjenql867fklts,0.0,0
1799,50.0,1,terra1y2rz6wv3u9pduy8jgu6uke0fsekpynn6symkyh,0.0,0
1800,10.0,1,terra1dv07cxfpy5wrwwasavfaq462zum3px5apt55et,0.0,0
1801,1000.0,1,terra18dgyufwuynlpg3a5gz6dhwtefm5rgdmft9k6qf,0.0,0
1802,1000.0194,1,terra15wqj30ergt6hny7qfhyyp2zu34kfte0dgm02e2,0.0,0
1803,300.0,1,terra12e2d7pxw36tvwd82tp02hx4s5q7nfwx2e7d2el,0.0,0
1804,1180.0,3,terra1vnvpetucvvxdg9m72v5nkwl2kvekw3zjyh5jey,0.0,0
1805,100.0,1,terra18ak3xctgmg8ve8003wayh6hcc4xamzmhgzc7a3,0.0,0
1806,500.0,1,terra1l9p47qdmgtxhlnwm8na7yyxmyzuchqw7mqlxzf,0.0,0
1807,1000.0,1,terra1dm7mkht9r7ssjtz0aaewpx50wruarf8ykneenz,0.0,0
1808,10000.0,1,terra1k3t49z82xz69cterqaae3jfeq9s57grxvxnw3z,0.0,0
1809,200.0,1,terra1p322382hh856uerm6lmksm9jppxmclv56cy770,0.0,0
1810,1000.0,1,terra1p66xgr4xth8dnulhe35waqd57eu3qc7d9xnrex,0.0,0
1811,3000.0,2,terra1amjt3drhwntkpcpqnmvu60mdau0r5mepdqlau6,0.0,0
1812,100.0,3,terra1mda4q6hjtpee6ennfkmgrj0kvghlercvjk0hkj,0.0,0
1813,75.0,1,terra1eyecl96x3s5hqt6n3ry2h0rfds67sccdy72r2q,0.0,0
1814,40.0,1,terra1w9y2f3ugru0hadltg96mmm8hh6runs39g5ds5x,0.0,0
1815,17000.0,1,terra1dp7ys7jlk2naf952stu5fdezh6gnky9mp0ykf6,0.0,0
1816,115.0,2,terra16kynazmvnc96jdfaxz2r4yrf6dt5wa8jf2kuk4,0.0,0
1817,500.0,1,terra10fr3gzg0yuvrn68dlzvqg4p7059a6shuqagczw,0.0,0
1818,150.0,2,terra1496vr9cs5xkvxul2ypyr9j00glkkh9dxsn42p8,0.0,0
1819,232.696081,1,terra1dl0re6ny99z50p5p0t0yfwpkrdqqmvqacrdkm5,0.0,0
1820,60000.0,1,terra1p3alf6w49c2f3maqxv9umxsmwxsyp3dge3qjcs,0.0,0
1821,1000.0,1,terra1zwkscdyq60dw2gxe3rgvseyvyw07pqrcax2epc,500.0,1
1822,1000.0,1,terra1a5kvgawverfjcs2nr6xxcgelxws4s3rw3e75ux,0.0,0
1823,10.0,1,terra1ntyv4s8p98qcnptc7pgvz3xrrykvwaa62au700,0.0,0
1824,1010.0,2,terra1vcdnl6ux5d2nzrr2ch9kr0nv5hak52ygrwvnc5,0.0,0
1825,1085.0,2,terra10kgdkpfv7whzd9mgqcmkfzkjs0n6nv8dazug4m,0.0,0
1826,5001.0,2,terra1r28gywwgehnwxgxl6kmvd7wy8pkzpdjcw9n6ua,0.0,0
1827,100.0,1,terra1k7xfn48e4fupnvsgpca55ls2ffaarlu5g6lsqs,0.0,0
1828,252.638706,1,terra1qh8wy2wu2aq9stnx8fgya4x35zh9h2rrud6sv9,0.0,0
1829,2000.0,1,terra19sryczwlgqsl7p9fxp0wmamnltrtx2hhrsfyhj,0.0,0
1830,200.0,1,terra13um8w62a6z3n6yhhs2svqc3h4h7gfrvl64k5z7,0.0,0
1831,128.0,1,terra1xk9qupyd9cjxmntpwu4aqyj4m0p4qy2k4gdutw,0.0,0
1832,400.0,1,terra1axhju8rswy2t8jxjx7sfuyusuppl9xaevdwjsf,0.0,0
1833,500.0,1,terra1dd86hdh3s73ujcj8n485ukutydz3re2y03xwm5,0.0,0
1834,247.0,1,terra158wja0q2pme7u79am4sfwvtn4d49fz5as022wy,0.0,0
1835,100.0,1,terra1m5vnnd04um7a343rsq3rae0g3s8flqyhk9ncan,0.0,0
1836,10000.0,1,terra1y43d0qaaklqfth9u74c23petwjhg2prfws9ksm,0.0,0
1837,85.0,2,terra1333smm07l5us2663rel6wj6se0clmt05q3lcpj,0.0,0
1838,50.0,1,terra1p9kuhadwu9hm98usjnkhj7nrm3yxha9euztfqs,0.0,0
1839,32.223496,1,terra1lmnwjvxsg5ft7k60wmvn9e3y34yqt9c4v7vunr,0.0,0
1840,50.0,1,terra14havrqur8glhexe49vfue65sevlqspnsum7v25,0.0,0
1841,1200.0,1,terra1ucde9xfp3c762jav9vghtmv3ft0rafl3tl0rll,0.0,0
1842,90.0,1,terra1uj750pvz07wv82t95r4cdll4jh22nc9slpk44c,0.0,0
1843,2.3517770000000002,1,terra1w890u4zm82f692n2yggj7c3dj2zaa90sqm9pqr,0.0,0
1844,50.0,1,terra1zmdaqf8cj8p03e9eg5l7jme5wu38m3g952zfaa,0.0,0
1845,201.0,1,terra1kk7lxefkr6e76wey2zydltp9handw9atjwumvd,0.0,0
1846,15.0,1,terra1vcl8763k28ue7xscx2nw0qp4y2v7cqmgvwx93y,0.0,0
1847,800.0,1,terra18jws03gz7gksn92wxa882kzlk29e0gnlyrn5at,0.0,0
1848,495.0,1,terra1w0uglpvwytqzjezzeztgujmuhfmp5a8rulceq5,0.0,0
1849,101.0,1,terra16lny4kcz9dnf2k9nyqtfg0cle0pk6klhpmndxl,0.0,0
1850,600.0,1,terra1e6jvey6s25geryj3p4rgc9exs2ayhhrrj77ult,0.0,0
1851,641.559228,1,terra13d8xteqcrnu4wx0qd2kt2yzwnppy8r7fx4n432,641.559228,1
1852,1000.0,1,terra1t3mrcn6vevhpmggsj7n6v7pddfek8j30y4xevs,0.0,0
1853,250.0,1,terra1r7urdu8vkx2tkjngt5jzmfh7l9u357hsu4ajaw,0.0,0
1854,510.0,2,terra14ra83ug96ppzj89a6tt8q5rwtnj66wukcw7hey,0.0,0
1855,420.0,1,terra1ga9asdr56806aqjlrseam0s5vqswh6grv6lucw,0.0,0
1856,5300.0,1,terra1ggf9ru2kzm0f5vytx8hlnkmdefuh20rc3v00yq,0.0,0
1857,5000.0,1,terra13ucdsu48dn32ywf7gm7let7qdc68rj00v4rg5m,0.0,0
1858,215.966004,1,terra17f2jmjemlk4a2thep060v7nq02vv8es5ta6q8y,215.966004,1
1859,199800.0,1,terra1w77rpa6hj9sx70pafderdgxsz72gne5r9s2zuv,0.0,0
1860,5000.0,2,terra1gd9rqluzpcnz7e6074hqfe0yhycvtcl9vdr2y2,0.0,0
1861,150.0,1,terra1lsmhxrcvg6gqpqsutlgau676lgj9klvfcvdjs7,0.0,0
1862,341.683619,1,terra12edjvgvhlr949axfkw3tx3tewugsyk7h4zw84h,0.0,0
1863,10.0,2,terra1l8e2hzhrh0kym2xanrw6fmlgfs09zxvunw353z,0.0,0
1864,100.0,1,terra17yuz8x2fwtzdv75n75xwwlgeclnsnhvyfhc5xe,0.0,0
1865,20000.0,1,terra1twd55uuq28fcl4yxu8nn0g006ep300t7lydavm,0.0,0
1866,50.0,1,terra1aghh2nt808ud27qsndpkwqs7dw0uz6n9l0cek2,0.0,0
1867,600.0,2,terra1a485ldmumauya6sqejycdtutwzvqrsllstkuxd,0.0,0
1868,3.0,1,terra1athym672y3gzy7mghpg7wppz046hn79x5ad4y6,0.0,0
1869,100000.0,1,terra15ntd37feef89xlxzpvajrhv55y3uw5n72thwgx,0.0,0
1870,500.0,1,terra10daty845flyvzl29uvsh4pwcnc4ff99fj77q55,0.0,0
1871,20.0,1,terra1khsna48q364ermlrkmr4e9jjaa8crs88skms7a,0.0,0
1872,100.0,1,terra196nj6qqqnr5tf9kvx0mwfjq4vyztd95zz8mgkg,0.0,0
1873,3000.0,1,terra1gcs5734n2nyjalf2399wgth7gsgu5cufpxkgrh,0.0,0
1874,135.0,1,terra1je7xw5cyhsrqemn24xaex8xqmat67qzmmwgp5q,0.0,0
1875,1000.0,1,terra1r45j3m434f0hk70089uek7vh6gg9crmk736ce8,0.0,0
1876,4000.0,1,terra1cjk7qv38ex83qa9xp7hexlgqdk5c6esuz64yuk,0.0,0
1877,494.6008,1,terra1249pqw7ry3zkchtvq4xcc9wux78uuxn93cex3g,0.0,0
1878,50.0,1,terra1g7n769pdhw5959448dzre57k8z2lz9vh4k3sc8,0.0,0
1879,50.0,1,terra1v53ramvnrhey63f2l7yxhesjdre89ey63g3cj4,0.0,0
1880,215.0,1,terra1cjh4cjff8hccheds83r77xrpppqs6jcvvvwc8n,0.0,0
1881,10000.0,1,terra1tna8m409ehcpqt6c85amjpd04555snt5egukl5,0.0,0
1882,300.0,1,terra14muuwlacslek50k4slat7gzvh4tzc0lqcv470j,0.0,0
1883,267.728601,2,terra1ycjqjx4wzqg4a230p7has9wzvrrfgjfxhxrv6f,0.0,0
1884,2000.0,1,terra1a3ucmt9ryne0eeewl2nafqcr0n6xwrfh0xvxq9,0.0,0
1885,10997.0,2,terra1uyz560jdlsqayjdrplzn5euy5ntv5s5lu5wl96,0.0,0
1886,100.0,1,terra1zepph0x9ud9c9jzqwja5qsuzvryekqz8c4f6zl,0.0,0
1887,18.0,1,terra1xu2dsfg88rf5cm30s3swa3h6u8crg9a6uw4xks,0.0,0
1888,428.242059,1,terra1az6svnfkg46d4eashz5wx56yt5r4t3nfdt93s9,0.0,0
1889,500.0,1,terra102my4425zh6mwk9r7krhe8n25m05l52zjjc554,0.0,0
1890,5.0,1,terra1zn6cea2cgxazprqzwumgr7httcennecdj8e6qa,5.0,1
1891,627.981454,1,terra1s0q0y6fey5f0p77e4yzf6p7v7jhjq7r5qh3m7z,0.0,0
1892,520.0,1,terra1h0thu4ahknjwrjd4q09h8khcav0m36k8e4fhy6,0.0,0
1893,200.0,1,terra1gad2ycuva54l03un36z72xhtgves6zxwh6j2wn,0.0,0
1894,1000.0,1,terra10xzk893afxxkvyzxg9vzsde4575yjrjfapph3r,0.0,0
1895,3500.0,2,terra1aq8tfpjna2d6yn50y84re7ekkr3td339hgrggn,0.0,0
1896,45.0,2,terra10plc3x8ass5734thwzlq6rwtks3p7fqvd9d74y,0.0,0
1897,100.0,1,terra14dmwl0m45alcm8lv3kywn0jem03l8v69q2knnz,0.0,0
1898,214.0,1,terra1a354kxyfnr4722nckz8h2cjr7mprmm8vqkmutr,0.0,0
1899,96.899,1,terra18p7pxq7kw33afvjvvualxep73vf4vx9jd70sd0,0.0,0
1900,211.0,2,terra1xqnscjlhs2m6fv0m9xn34awpxr5v8remur90pt,0.0,0
1901,500.0,2,terra1e5z09qyg3q3eala2y95n7gyedwfzhk5x9n6yzc,0.0,0
1902,157.581171,1,terra160mkp0pkh5j77rnp0sxxudmusj9q979nxc5fvw,0.0,0
1903,65.0,1,terra1vlq3mhln6ep4hl76gqg99ssqvrpr2j67j9qfz2,0.0,0
1904,200.0,1,terra17ur44tfc8eqd2rteum4nqjgpl4dl3c6rryelga,0.0,0
1905,32000.0,2,terra169kayr82phyhmd6g2dkhmhyfdd2r0njstdt8ag,0.0,0
1906,100.0,1,terra1wfu4xsknjyg2gz4tca239dhw6592c6kvasy097,0.0,0
1907,1090.0,1,terra1nnuckq29nvcgldnzw8jdy2ev027nrwmvvt8p04,0.0,0
1908,100.0,2,terra1vm49rvylzcqx4h9jxsggzmwrcyqkcdt2rfd5rn,0.0,0
1909,300.0,1,terra19x94kt864nvkjkalwj699n0adtpzua6gu52rlg,0.0,0
1910,500.0,1,terra1ckcl76zy8qk0cnth3rss8m7g805yq3txqvvem3,0.0,0
1911,525.0,3,terra1uuwu7f7ksce2zlcv4avgyux035wfvpz660hm2r,0.0,0
1912,100.0,1,terra1q5v38rn9qznxmxn75khw9rjl0h3dkfmeegsxfe,0.0,0
1913,167.0,2,terra1mvycjcmcwru4y378j0cczvgszyt2a5lszq6dah,0.0,0
1914,56.616595,1,terra1ce7mdxujdc78w4y8a5tg3duhnwwcr8zp3fgvly,0.0,0
1915,295.0,1,terra1ywv9zn3xgxz3fauvk80zn3n9aswq4kag62st87,0.0,0
1916,250000.0,1,terra1u4c8suhxecwklvxl59cjer2xssavf88trv0ldk,0.0,0
1917,500.0,1,terra1c4xdltyk8jnreaxk9g294pfexlxw67ypj3nxe6,0.0,0
1918,2175.0,1,terra1ezslfaufq0awgn6dmp9echd5el6hwel7udmhge,0.0,0
1919,1500.0,1,terra1anrv2l3c2qyatdx76r94386v44jtx5jqvp98sa,0.0,0
1920,720.0,1,terra16h7dsfy3rnfkk0dwt2t3lvcjrux5lyc8rf4h9u,0.0,0
1921,400.0,2,terra1r2z4mfuhhzm4jj8ssmcr0nv7mdxtj8fm0ure7p,0.0,0
1922,149.249979,1,terra149un04dxcnpx605xf3uqtrgqlrswupeujxdktm,0.0,0
1923,5000.0,1,terra1przahch2tjkq3zwkyuun5m2suvn7p5az48epud,0.0,0
1924,4000.0,3,terra1xjx4x74z7552krg8vshgl3z2zl4dqnt6vj0juv,0.0,0
1925,1000.0,1,terra1tpmujj60hxkd6lcsvfh6mljxh07xnzhu4mg59m,0.0,0
1926,20.0,1,terra1fg7a9ppzyqm5pvlwcwlx3eme5nyn7843agp6vs,0.0,0
1927,25.0,1,terra1uxgscqel392d9p94szktuzyw38s7cnj9q34jp3,0.0,0
1928,196.0,1,terra1647k5dq7pv5gmw59t42um3y6jhp50rf98mjd6f,0.0,0
1929,3000.0,1,terra1qnw0h70th0rt2l4rvqc07y0xa5n90dsrpdnjs6,0.0,0
1930,57.0,1,terra19nudye7gs9587tfvt2q3fd6yvjx3f0ghwcd56l,0.0,0
1931,100.0,1,terra1228e0j803cm8u0p4guxqzj2f8kl04k6p2f8rp5,0.0,0
1932,5586.0,1,terra1a6e6fprnaf3llmlxxnrlm6xpnquva3dmdt0gnu,0.0,0
1933,10.0,1,terra1ndr0xeqeysczhny57nrq547vz89wmp7gnwdkem,0.0,0
1934,200.0,1,terra1e0tatlwfl40q88hq72yyrswyw2xuzg2ak65uet,0.0,0
1935,500.0,1,terra1puvdm9jdkm43h2tpl2rc7gurwvzzncu2lmvjvx,0.0,0
1936,1100.0,1,terra1qc0cg8z6k7jj7krmgs8whhtl6gul6vm0ycstxh,0.0,0
1937,100.0,1,terra1cc9l4paml5ng7gda6gr3gk7m2gzurw5zxax63l,0.0,0
1938,990.0,1,terra1a6q699g327x6x3l8tcyvy3t5k8mhu2uh57u2zt,990.0,2
1939,1000.0,1,terra1w78p76638m0ar4czn4lt2n8gpd0ndduakwuj7j,0.0,0
1940,200.0,1,terra17fmkjea397pqng8rkqpmflgyd8r5l7c5yvdk8f,0.0,0
1941,535.0,2,terra1v5p6mhq0dkpf3f9tt2kyw3fnp0z7rcs42cu69n,0.0,0
1942,226.32652,1,terra104ua20uurtaazfqvc30xmqdahd5yjk5tgj6u4m,0.0,0
1943,30.0,1,terra1mrp9d68ha2h0wjzy0hcxsjugmj6rjwfq08d93v,0.0,0
1944,20000.0,1,terra1futa5pnnwtxgk9n87e35s634plhaqe8rf8w67v,0.0,0
1945,220.66,1,terra1nrra073z7830nzgvghcdwvw9lv5mc7crxnpu52,0.0,0
1946,50.0,1,terra1eg2cjmv7hf0x7h3nqr92cwqfy463c5du279pmy,0.0,0
1947,50.0,1,terra1373qux4ug8a6hxakc7vtfyglf8sjc2w5kjc0j8,0.0,0
1948,1299.0,1,terra1p83wlm8m8k6ygafvj9uugem4uy6mmw3u78wgjy,0.0,0
1949,883.0,2,terra1kmryt87kx98ea35kynnh2mxlsysqcyw6apmxzs,883.0,2
1950,220.163736,2,terra1pyrdvwvt5l48u52malzplktfwhp45stqgp9cmr,0.0,0
1951,9950.0,1,terra18nsu0dcctwf2mymatwsaw8kcdaxe965ej87t0v,0.0,0
1952,1300.0,1,terra1nfs28fgq2kaw6xuf35707nr4p5qvegpckl74p6,0.0,0
1953,600.0,1,terra1ucpt2855yaplwhdn2eu5fju44nm5chy2p0gh0p,0.0,0
1954,500.0,1,terra14fc2tj5fwzgwg5jpgmj2rj9prhdkjwntzdnq2u,0.0,0
1955,300.0,1,terra1q4zywmkm7huy5c6hznys9wth6jhwcugjggyhy2,100.0,1
1956,200.0,1,terra1xxuqnhxyrmhxvtj84ga8gj5u5m6qmyvpx2txns,0.0,0
1957,400.0,1,terra1l8eq7dwpusk58slyxfcfsy4d68xpnj8fjakwh8,0.0,0
1958,3536.960371,1,terra1j76whvucjujtvecn7gf6r4amx995zn7dugc6j9,0.0,0
1959,100.0,2,terra1vvr8djadvdzmdmk4wl9sjsec6cm9nrtuyctzkj,0.0,0
1960,300.0,1,terra14valxp38d0ma578rdcrqfyxake34ct6dr585sf,0.0,0
1961,10000.0,1,terra1amwagsc3vntyhmrel9tyc6j7levy245f6esl4d,0.0,0
1962,498.637696,1,terra1e2rtrvasd5q6606z9fygkacdckgjnfnxr03dhl,498.637696,1
1963,533.408953,2,terra10d7me8f3ky4h47d75yyszlu5a46fdpt7rj7dhh,0.0,0
1964,80.0,1,terra1l9sm705f8uf7lz7twsg48wtfvkwc0mjkqufmua,0.0,0
1965,1000.0,1,terra102ynau3wfcm9lp6r7p0t43xrqlk02du5te3264,0.0,0
1966,100.0,1,terra1qzvd92t9namew5y2j8umghj3recnc4h09hlt52,0.0,0
1967,500.0,1,terra147yj20ke6k4y9xxwpglqarnwpzq58yfc8pt3j9,0.0,0
1968,150.0,2,terra12k7qqej7y3ezu5ztqaaum6yxgex0dkj9r2lt8k,0.0,0
1969,12.69,3,terra12rhkljqpkx7t0h2qyysk05v64sh6pmxc8e6rqg,0.0,0
1970,500.0,1,terra129jk7nkptzcnmsdr6cxa6zu9mm8lgnvwfrlmpa,0.0,0
1971,2005.0,1,terra1gukw2cz5vdrl9yqugxwfv8vjpymffy6sp4qd8y,0.0,0
1972,100.0,2,terra1s7tmey7rdjh7n5jz8qyqmramkxqms8r3tpdaqh,0.0,0
1973,25.0,1,terra1u9ne5c4prkzghkxnvzrcy2lqnqvytvcclt68et,0.0,0
1974,500.0,1,terra1a536gqywsqyzakqzteq6fvpqzag8uaxw8x6tnd,0.0,0
1975,800.0,1,terra1tslyya0zukag225c9tlrfdca3867z3fp0c8u32,800.0,1
1976,50.0,2,terra1qpghn44vngmcnu6txe2wm6wcmw0ek6z2p68yz8,0.0,0
1977,500.0,1,terra1m5uwguyltm042x6ydum974crnhx55d4qltd0fd,0.0,0
1978,2000.0,1,terra19frxlznvy5zs3hsmm6hdy3tchsyasnngwypr8u,0.0,0
1979,100.0,1,terra1s2jxcal9mfh8380gjrucjfd66d6s9eyejwfxg3,0.0,0
1980,5.0,1,terra14nfav9qdmtz643wk0x02xddvtsdxmz7ln453rw,0.0,0
1981,5250.0,1,terra18argevunce5n4q68kvywjkdhjmd9ex8j02ulqp,0.0,0
1982,52.627733,1,terra1t4tj0mw68y29rxv4546knz9ejk9qms8wgkxkmr,0.0,0
1983,400.0,1,terra14kwqqpl9ham55sy3wlw240503hrnyr07lqh6xw,0.0,0
1984,20000.0,2,terra1tnw7h6whkg40dq8tyvv49k3crfegzure03kfe8,0.0,0
1985,1000.0,1,terra1znlw7teqlha8dku2v8t5trfrev8schds8le5wt,0.0,0
1986,530.186684,2,terra1zje8nzw8jslm4yj0cf2fhmj6qln9xqmf37j459,0.0,0
1987,7006.749479,1,terra14djyzm3chgv4gsjkdxkpcc8xgjha2wk6naymjm,0.0,0
1988,500.0,1,terra1hna094mtuhlsznz8ct5fsahrsugzdu8ftwxy6j,0.0,0
1989,513900.0,1,terra1ya89we5639ktcwjxk8mxytx2atrsfljyyld3ck,513900.0,1
1990,5.0,1,terra1jcrplx5mf7zgs7pdpeyjzz5q56nuj7jdvc04h5,0.0,0
1991,10.0,1,terra18c8rn98jq4gtutrp3kkhvpkzpngs6zw5t05xmx,0.0,0
1992,1997.0,1,terra16rcy6wcnujugs6srm5776mcppc02xcgs4z7qgc,0.0,0
1993,250.0,1,terra1hjdrzs6g4u8c23sz8rsxsshkuncpr28sy5g6rw,0.0,0
1994,10000.0,1,terra190ggr8ahpa2kf7xd7mmngg4qlrs5m75570tcp4,0.0,0
1995,240.0,1,terra1qvs3q2j9klg55aqepqq90g7uufng4j4qjlraw3,0.0,0
1996,75.850293,1,terra1aevl4yg879pk8dxky38wvjfcc8t00fksq2vhd8,0.0,0
1997,300.0,1,terra1mhkapxer7t7u7s3gl8y3jy30xzfvzmjlcjd5w4,0.0,0
1998,5000.0,1,terra14t7zd94mnszg6wryh3g34jdgs2ys0a3qdsuewd,0.0,0
1999,3000.0,2,terra1h6cp46lacamvx89pc8j4a0vhqnw2xxe4egd05t,3000.0,1
2000,30.0,1,terra1cndz6eaqe3vw027wm60hhey7rxqfmw5gjynqcl,0.0,0
2001,1000.0,1,terra1g5w8832tya39j48442kqsgajzcdft3yqp5tvx6,700.0,1
2002,900.0,1,terra1u84269pxspmc68htljkffrzww6q8jg37qpjyq3,0.0,0
2003,250.0,1,terra10rqd6gawn57s50z6k28kzzj3u9j787m7eatey8,0.0,0
2004,10.0,1,terra1s92342artvxdj22hzgzdvcn8wqxw2y6zdrkz2x,0.0,0
2005,10.0,1,terra1xewsshzn56nvdhym4h6hrj0j5k2372pj8azjh6,0.0,0
2006,497.0,1,terra1cjzslldu0zg9d25wdk2hvqa09wc0dtvjun2nyx,0.0,0
2007,14400.0,1,terra1zfksze3ph9j2lnpwqdpseerjcsm8jry7fpyfae,0.0,0
2008,300.0,1,terra1a0c73q0mcz6uwkwj2xhxgl3gkwscdh7vry0ap4,0.0,0
2009,1000.0,1,terra125z6a8husmlvj950mthzh3ttf8ca4n2da2uwmz,0.0,0
2010,3223.871964,3,terra1hzxg5mc6tqr055msf8rgk3yankchxrnv0vpd0a,0.0,0
2011,1850.0,2,terra14lgvhj3khqkfta88alhmunsjdleyjuczvdydsf,0.0,0
2012,50.815393,1,terra1ncrxvxpm8hh02x8drn77d9hz6pppmgjrzkg337,0.0,0
2013,5.0,1,terra1w3ejs34her7fu509y7yqdeh5pkvmhu89lx95ke,0.0,0
2014,659.703087,2,terra195572gwu62vzw7aaxpm3vnq5qke02y0kd4zl2v,0.0,0
2015,100.0,1,terra15g6ch0f34ncqqk0lfrn49fyhu86zxj4dzgx2fs,0.0,0
2016,500.0,1,terra15x5zjgnnrvfrh8kjqdlenah78pygz4kzq9qceg,0.0,0
2017,8800.0,2,terra1elkmx4mk0zwu20mcxcnv4klp5sp3sd7348gm2n,0.0,0
2018,50.0,2,terra1lwfse7qwr9fcz999drwdgm5ze23km09xuppasd,0.0,0
2019,3568.91426,1,terra1urlv09skku3qqarh5evng30fezf42g8ujzftnn,0.0,0
2020,1000.0,1,terra1fwdn5qd26de5mjvaafspe7js97687vzquaaq6w,0.0,0
2021,1000.0,1,terra18cv502nukvzjhjn9epksv2zjxffeeps7mf35n3,0.0,0
