,sender,deposit,total_deposit,withdrawable_amount,tokens_to_claim,can_claim
472,terra1p9ujjc2g7zqhg2yec05mth7vhmg3qvkhvnwh34,24.5,10772553.117681,24.5,159.200885,False
473,terra1ndr0xeqeysczhny57nrq547vz89wmp7gnwdkem,10.0,10772553.117681,10.0,64.979953,False
474,terra1rwj72vap6jyz5zfrus28fwvxv2pdeyujg65mdn,300.0,10772553.117681,300.0,1949.398603,False
475,terra154pt26u2lp7yu8j89p22vtg89tk0d250lp4jhx,20.0,10772553.117681,20.0,129.959906,False
476,terra1rlj2ga43njzkng00zw6t867fmsu49vqa52dxkx,2000.0,10772553.117681,2000.0,12995.990687,False
477,terra1k6ct97h8cf3ages5xl2nyq7n5u2tgxnpptynhf,9.15407,10772553.117681,9.15407,59.483104,False
478,terra1dz3ssxlr9ftpu0tsv90mgaaadwyq8d0222lkly,60.0,10772553.117681,60.0,389.87972,False
479,terra10w7xqh68l2alkzn6e6wtmm0jgn3hzdqd7r6edz,4000.0,10772553.117681,4000.0,25991.981375,False
480,terra10plc3x8ass5734thwzlq6rwtks3p7fqvd9d74y,45.0,10772553.117681,45.0,292.40979,False
481,terra1g6z73w9gmslt8denv99u0aj2un94xd3pf7dq09,56.0,10772553.117681,56.0,363.887739,False
482,terra1y3yq7s53rjuc8kxxyhgwr3gzy2v7eck6aa9zzp,10.0,10772553.117681,10.0,64.979953,False
483,terra1wdqu8x5255nfevln55cs40m3dn8hauyg5c83xm,500.0,10772553.117681,500.0,3248.997671,False
484,terra1wcfz7luy4edssn6xq2yp5lawunrh7rp3g92us6,185.0,10772553.117681,185.0,1202.129138,False
485,terra1z2dcz2x5dpezzxs4ndqy03fygwvk4twdsj68c5,200.0,10772553.117681,200.0,1299.599068,False
486,terra1q6chhdh75mvkhqd0u47wdq2488xgwm7k3e7gt8,1033.6328,10772553.117681,1033.6328,6716.541121,False
487,terra1j5vlyvfe026amur5q8hp5prsjd56xdf2y3wr7l,307.187315,10772553.117681,307.187315,1996.101742,False
488,terra14dmwl0m45alcm8lv3kywn0jem03l8v69q2knnz,100.0,10772553.117681,100.0,649.799534,False
489,terra15ak2essqx2r365azhlq2tj06dffyc38dc6anzw,100.0,10772553.117681,100.0,649.799534,False
490,terra1cat3fdjs8jtxu8nhrt9yaaz2pgu3d94smmyld7,300.0,10772553.117681,300.0,1949.398603,False
491,terra12nheky72t2l32gguncjcglp2nmldvujqlge65d,0.0,10772553.117681,0.0,0.0,False
492,terra1smusxgwactgq9w4566lgr0p4fvxdwuxew257u9,65000.0,10772553.117681,65000.0,422369.697349,False
493,terra17ur44tfc8eqd2rteum4nqjgpl4dl3c6rryelga,200.0,10772553.117681,200.0,1299.599068,False
494,terra1ya25zwcpwlf5ulyrshxr06e6s9kc33we5x8rld,150.0,10772553.117681,150.0,974.699301,False
495,terra1zgatyc2gwaeh944rgdjptyzpfadcvys3ede50s,1000.0,10772553.117681,1000.0,6497.995343,False
496,terra1dpp9cepl8hz3l83n9m4z3cw96lnneaqlp4tjkc,97.0,10772553.117681,97.0,630.305548,False
497,terra1q7wgsp76m4fyf5dtu0mqxre3r6ezmlhtplg3sx,5000.0,10772553.117681,5000.0,32489.976719,False
498,terra1x0njjcge9xykawm7dy48va89vj6wvj77wy3a6k,250.0,10772553.117681,250.0,1624.498835,False
499,terra1dl7wlhq5s0hv70a0t47fjcnssq9vxuqhzc68yl,400.0,10775548.117681,400.0,2598.475705,False
500,terra1tzkardav3jtxwc6sk4ly95xlju9u2uq4wtsww5,1918.69617,10775548.117681,1918.69617,12464.213461,False
501,terra1n7gntmulkv3ejwxscwdmjjdfj0q4yswjltj2j9,10.0,10775548.117681,10.0,64.961892,False
502,terra1qeg4utvjy2hs9cqy6583kvwrlclr8mnq8ydm88,3000.0,10775548.117681,3000.0,19488.567793,False
503,terra1eyecl96x3s5hqt6n3ry2h0rfds67sccdy72r2q,75.0,10775548.117681,75.0,487.214194,False
504,terra1nuguvyyjrlav9l0en7gln6hst7tlhg0r88yg0q,51.0,10775548.117681,51.0,331.305652,False
505,terra1kvave6nxwq82gvpcn5w6h5f3xwa53lm209xvng,12500.0,10775548.117681,12500.0,81202.365804,False
506,terra1ptn6yv2zl54y34rz02mn2pgp3rtgmdqvsc2yzs,130.0,10775548.117681,130.0,844.504604,False
507,terra12gaeyfr7zkztu6at4hn36lfht9s3gtngl6za8d,5000.0,10775548.117681,5000.0,32480.946321,False
508,terra1rcry3ru9dwjkjrfh900j6ctymefhsh3lpc0ucm,300.0,10775548.117681,300.0,1948.856779,False
509,terra1mda4q6hjtpee6ennfkmgrj0kvghlercvjk0hkj,100.0,10775548.117681,100.0,649.618926,False
510,terra100vwa3w7ye68ml7s7j8xr52ud7k2l8salr665k,167.0,10775548.117681,167.0,1084.863607,False
511,terra1advsvxgf7mqnjtruz8qlwn9mrpjkuxc8h95cek,4000.0,10775548.117681,4000.0,25984.757057,False
512,terra1q57agd7lwfkcz845xz9l330p4r5cwxckwzmqr7,7100.0,10775548.117681,7100.0,46122.943777,False
513,terra14havrqur8glhexe49vfue65sevlqspnsum7v25,50.0,10775603.117681,50.0,324.807805,False
514,terra1ag7tsu89uuuxa4zefyh8l048vhanv55f52q6d7,100.0,10775603.117681,100.0,649.61561,False
515,terra17f4q3433gnxk6erf93sln0qzpkywq84dtdt2f7,2500.0,10775548.117681,2500.0,16240.47316,False
516,terra159n89hkx9ajke9zs5jgzc3lz3jmsgmpmgv64vh,50.02,10775603.117681,50.02,324.937728,False
517,terra1hfwjlantyguqzk6zqu7j6jcdwadcrq882aqfvk,300.44,10775603.117681,300.44,1951.70514,False
518,terra1rt8zs56st795dttmcmcaj7wlyhg7peyrw898e2,6422.362092,10775603.117681,6422.362092,41720.666725,False
519,terra18m4nnk6l58cxhgeqy94huuutam5vpj645hwq42,150.0,10775603.117681,150.0,974.423416,False
520,terra1rle7uf7gwffwmm09k9zrcqre7rzdk3qf5a7evy,0.0,10775603.117681,0.0,0.0,False
521,terra1kclz3p38ecxqrcyk5s4xvlwjh0e75uzae3y8d8,350.0,10775603.117681,350.0,2273.654637,False
522,terra1pf8e72u3l6lmcnem6y7n29hze8nhkcsxhptjr9,200.0,10775603.117681,200.0,1299.231221,False
523,terra12hppkdajt92xhhkssar2y6k7fzdzxutrtv376x,206.973618,10775603.117681,206.973618,1344.532932,False
524,terra1cwgfucsg4avcutsrl8tve45xva6ueqg6zzm0x8,502.990022,10775548.117681,502.990022,3267.518381,False
525,terra144ndr60pztgfe904hz2vg9028f5n29wvejydhs,305.0,10775603.117681,305.0,1981.327612,False
526,terra1ndvr9fla9qds654npmdqc2jasngjpte0vj6svt,27.176222,10775603.117681,27.176222,176.54098,False
527,terra14serep5hdgqwaqtyn4h8z8vrakpell337mtvtc,50.0,10775603.117681,50.0,324.807805,False
528,terra1pk53g9767r5xuwt23c7dvmqqagmahc3rfys39q,7.633135,10775603.117681,7.633135,49.586036,False
529,terra152dcwkmd7qaeewzxymp3fk3vr6me9znluwugfx,5000.0,10775603.117681,5000.0,32480.780535,False
530,terra1azcdjn5ftzzg5ajn9syvrxqtru3h42t27smcc7,200.0,10775603.117681,200.0,1299.231221,False
531,terra19aht2sgzuvz3dylrrps7knu95h9u9mrtrpnltn,1000.0,10775603.117681,1000.0,6496.156107,False
532,terra1mrffhv2j435y3feqwrlf85drrexaen2urk2qrq,0.0,10775603.117681,0.0,0.0,False
533,terra16q4grmd4jcu4gzevfreed2dgjhkjzjqjqlzhw2,30.0,10775603.117681,30.0,194.884683,False
534,terra1x96a4dl8yjre6elz9upjd45dgtmkmu9vu4hv4v,114.283089,10775603.117681,114.283089,742.400786,False
535,terra129jk7nkptzcnmsdr6cxa6zu9mm8lgnvwfrlmpa,500.0,10775603.117681,500.0,3248.078053,False
536,terra1htaclhe65mutpeehh406ku67sc8gs02948xp3w,110.0,10775603.117681,110.0,714.577171,False
537,terra1pmrn2cn39tny8gwdz8prfqpxt8lapmwn7r9ag3,2918.770684,10779769.117681,2918.770684,18953.462328,False
538,terra1my3r2y2whqrddzn88g6jwa70pdw8qglgfy2mxf,10.0,10779769.117681,10.0,64.936455,False
539,terra10prjnq4k98mgn3nzcjmyjs4svtk6gpt9f9t9h3,1000.0,10779769.117681,1000.0,6493.645572,False
540,terra1hpslf2d0pa6lw4h0aljuahtj2gfgvnux2rchyg,2000.0,10779769.117681,2000.0,12987.291144,False
541,terra1h55rw6eg02m3y8rtkrkjljjayvr3q7qzqcpeqg,2000.0,10779769.117681,2000.0,12987.291144,False
542,terra1ssxcavc59unxdx8vcjc5j9484qcf9zgt5gz6a8,1000.0,10779769.117681,1000.0,6493.645572,False
543,terra1lnw9gwzzm7w80fpa7pz364gp6lqjufl9p334et,500.0,10779769.117681,500.0,3246.822786,False
544,terra10mlyh4ygfrr0ltp93s9jrjlxqfkw4q8snzxv28,15.0,10779769.117681,15.0,97.404683,False
545,terra1xy0kdetaj2y9pufgl3wtekkxulkcfnadwd3sse,10000.0,10779769.117681,10000.0,64936.455721,False
546,terra1ysgd4jqq7rqq35rsw92xsrv9d2vdxhtjyevdwy,300.0,10779769.117681,300.0,1948.093671,False
547,terra1dny3k96zy3d2hham65y2ne4fvvc44k6hmr54me,1040.0,10779769.117681,1040.0,6753.391395,False
548,terra1n7ludq6t8vf27yf0vmpc7z9eml6k50289px5x4,500.0,10779769.117681,500.0,3246.822786,False
549,terra19kg3my8tw39ys9hkwgf68crj9pc3y9lsuf9krv,199.522909,10779769.117681,199.522909,1295.631054,False
550,terra1uxq90u9ted27qgx4lksq3ty7jzzthe0zenzxrz,825.0,10779769.117681,825.0,5357.257597,False
551,terra1ueffypm8q6dxmhgn7kqdmu65a0dqte0whm2ufg,230.0,10779769.117681,230.0,1493.538481,False
552,terra1w8qtxvn2nez55qp9u6v74jkh0yjt3seufgp90s,10.0,10779769.117681,10.0,64.936455,False
553,terra1886kfmvmxt95388ukln34famqjtn0sfm79z0h2,97.975221,10779769.117681,97.975221,636.21636,False
554,terra1mzj2l5dt696mg4t87klrjvvujwf5p45tpy2l6m,4500.0,10779769.117681,4500.0,29221.405074,False
555,terra1ueevhva0wpr8kxjwvas58w3rcyysvravu0kqel,55.0,10780266.627681,55.0,357.134023,False
556,terra14valxp38d0ma578rdcrqfyxake34ct6dr585sf,300.0,10780266.627681,300.0,1948.003767,False
557,terra1c38zple28r7ff6046ahfr8mljrcrl0r24z0j7t,301.0,10780266.627681,301.0,1954.497112,False
558,terra1xz4kew4kplegxpxqczzw7xkkg3yds6xscrfc2a,200.0,10780266.627681,200.0,1298.669178,False
559,terra1mq0amd96a8kur96jdrqw4hyg6azuvfkznr3a6h,1283.0,10780266.627681,1283.0,8330.962776,False
560,terra1l8ap4vgfw2kcg6q6a50d03k8xz5kcyswu79kdl,300.0,10780266.627681,300.0,1948.003767,False
561,terra10r624a23q9hr0gerf3vquuf44rnrp4dra8wyq7,1000.0,10780266.627681,1000.0,6493.34589,False
562,terra13s8zuwz8xd2dg4zfkdflcdanpqfzdkm6d9zt77,273.564756,10780266.627681,273.564756,1776.350584,False
563,terra1madruer5vgvgef47ymdzz7l5uql8chmurwz0c5,695.0,10780266.627681,695.0,4512.875393,False
564,terra1a692tg0f0mw3fk6mtf8ehtwk69aapfzuqgqlux,200.0,10780266.627681,200.0,1298.669178,False
565,terra1qv6ygdzkaymc8n3s23sza5l2uhyk2me89s0ste,155.0,10780266.627681,155.0,1006.468612,False
566,terra1r6ycqv8xd32dth6wrk54wzppxjvupuesf5kren,30.0,10780266.627681,30.0,194.800376,False
567,terra1c3yt95ls38wjvwg82485scpwgvarkxc7ms4f6n,600.0,10780266.627681,600.0,3896.007534,False
568,terra1xcmsyy80m38ut5534e8spd945a36uejqpavz89,500.0,10780266.627681,500.0,3246.672945,False
569,terra1glqkskwtewh3689xz0ze8dadfwtkwcmr07p638,180.0,10780266.627681,180.0,1168.80226,False
570,terra1y4xl692829cquwaje8qnhhchgrk4cmhvumlly2,2850.0,10780266.627681,2850.0,18506.035786,False
571,terra1ffmlf89au8kynhzwhmdaqpjnfd55nz6sxypxjl,1579.136304,10780266.627681,1579.136304,10253.878229,False
572,terra1f7ps6nj2l0cx2q9akz2ck7pzl8x9sjx0at59jp,2841.724971,10780266.627681,2841.724971,18452.30316,False
573,terra1ytu57v2hjclzxxpx2ld25m4vusyp9cld3fvupc,500.0,10780266.627681,500.0,3246.672945,False
574,terra1cry3unp2h9jhhxdskzvwyetuzjpcezfqnfds20,17000.0,10780266.627681,17000.0,110386.88013,False
575,terra14ncvxzmf2e6cz8lrecnsl5e5dfw7e97fyp5f27,80.0,10780266.627681,80.0,519.467671,False
576,terra1y32feewp93qsr4zx3jwcufd7c0t6rrtshjy0m7,1500.0,10780266.627681,1500.0,9740.018835,False
577,terra1ezhznte8wk4qflnnae83n9z40vaqccuyl4e99s,8000.0,10780266.627681,8000.0,51946.76712,False
578,terra12vacg0cqdypdpc64x9qfmfc2769v72xpan2tgv,135.936476,10780266.627681,135.936476,882.682557,False
579,terra1rv2g56avxux04wf2uacja4vppy2f3lzd9944ra,70.0,10780266.627681,70.0,454.534212,False
580,terra193m647vcm3pa2djfdsh6v3ncnyklm5zcvqew0v,1400.0,10780266.627681,1400.0,9090.684246,False
581,terra1xhdpqx8laux3lgfm4amfqdtgyevuaxerezknye,96.896,10780266.627681,96.896,629.179243,False
582,terra1u6r30yhxg0pccqjmg2mfjnktnth9tlwfm3vj5w,8000.0,10780266.627681,8000.0,51946.76712,False
583,terra1hge0pcncx4gwgtu68hcd89frma6ugahjcvluew,580.0,10780266.627681,580.0,3766.140616,False
584,terra1rgera6mapzrsd972ahfywud3829rjm6v2xg52m,250.0,10780266.627681,250.0,1623.336472,False
585,terra1mstj7dr829thhxyzqmmct7vhefskey0zmpnlsk,500.0,10780266.627681,500.0,3246.672945,False
586,terra10nwefn6ggsds6gseygfnhfn3mpw9mt3cefh2ch,400.0,10780266.627681,400.0,2597.338356,False
587,terra1k93hh4t2qf8pc78huwlex5j5f8k3uq5u3lva6r,200.0,10780266.627681,200.0,1298.669178,False
588,terra15l774y555fdqhy6w368ku9njtqedqjewe6dlt8,713.255383,10780266.627681,713.255383,4631.413909,False
589,terra1csnzzdutl8vtefmw9w29n9gx3pgmfxvhkzyfwp,264.533506,10780266.627681,264.533506,1717.707553,False
590,terra1hcme6hzs6z7vyyqp5cu4f58cqcqtkv4pgvwc55,100.0,10780266.627681,100.0,649.334589,False
591,terra12t6fjh8m8qvly2v36hsnzwus6mux3zrp6k68ll,50.00394,10780266.627681,50.00394,324.692878,False
592,terra1qket76q2u65tchmvkway86v422w4m0k00xd046,400.0,10780266.627681,400.0,2597.338356,False
593,terra1r4pw7p8fg2psps5m56u32j2tlcllg74z5lckgc,15000.0,10780266.627681,15000.0,97400.18835,False
594,terra1wpuk64rz9pctzzstse69n6wn2huwt2x3tpc74d,231.696814,10780266.627681,231.696814,1504.487554,False
595,terra1hjw9gmz0gcme60y9gp6qghfxq489pvw4htw90n,1800.0,10780266.627681,1800.0,11688.022602,False
596,terra1e7esyacf929ctvmkuy8ys7vysughvks328s2jh,4130.0,10780266.627681,4130.0,26817.518525,False
597,terra1jkqpcjw3kqkm28flxnh0vlasuk6e6hkfelwtun,990.367783,10780266.627681,990.367783,6430.800573,False
598,terra16sy7gu0v29gdtfl3redpmm5pjd7a0a7wasqlly,2133.78162,10780266.627681,2133.78162,13855.382112,False
599,terra15987cw6examenrfh27vhz0kxm7fvp2ejzva5yq,0.0,10780266.627681,0.0,0.0,False
600,terra1t53pde0ymyhw0j9g0j8lkza74mn0kudx56uhjx,150.0,10780266.627681,150.0,974.001883,False
601,terra1h6cp46lacamvx89pc8j4a0vhqnw2xxe4egd05t,0.0,10780266.627681,0.0,0.0,False
602,terra13sz69jkkl7p8vqdxps2af5lqqj5cae9dkexmel,0.0,10780266.627681,0.0,0.0,False
603,terra1ya89we5639ktcwjxk8mxytx2atrsfljyyld3ck,0.0,10780266.627681,0.0,0.0,False
604,terra1xleklayha7d3m6nh9sdqqjr0fvjxtxtuyhcv3h,500.0,10780266.627681,500.0,3246.672945,False
605,terra19vyrzth6x55k8qj8msdrun8ll0x5y5ujmugzdz,0.0,10780016.627681,0.0,0.0,False
606,terra1kmryt87kx98ea35kynnh2mxlsysqcyw6apmxzs,0.0,10780016.627681,0.0,0.0,False
607,terra1twp2uuh88vtky7nl39h4yyvk6gz77tmpll797h,260.077268,10780016.627681,260.077268,1688.810823,False
608,terra137ud42qdcx5s4s5njl9gs0nndk2y5zpz0ptnr7,1000.0,10780016.627681,1000.0,6493.496477,False
609,terra1eup9dxhl3xccfhc4eyddze96rzz89pjarzdurg,100.0,10780016.627681,100.0,649.349647,False
610,terra1gt7uy5gm9yl36wkpg0ugnzlnd2gtv7y70mg9dg,53.394841,10780016.627681,53.394841,346.719211,False
611,terra1nvfj08ny3u288fzz429cdfs77fgz8ajjph4tsg,500.0,10780016.627681,500.0,3246.748238,False
612,terra1nh02rg8a99vnu2m8c2hl9v4y8yr7xdne7ev2er,110.0,10780016.627681,110.0,714.284612,False
613,terra146pd0rdqkzd5lvac3sxze83rqg4c9md5ccmvxh,1000.0,10780016.627681,1000.0,6493.496477,False
614,terra1udcvmph42k7yca0n0dskfgqluwranhvkpa5rjd,275.0,10780016.627681,275.0,1785.711531,False
615,terra1exm6tyfqdluqz09cuk3yxty5gmrrghu24fclr3,100.0,10780016.627681,100.0,649.349647,False
616,terra1lc5yjjdvuqe6ftlu952ycj8vukdfwnhrx4pksn,15.0,10780016.627681,15.0,97.402447,False
617,terra1a485ldmumauya6sqejycdtutwzvqrsllstkuxd,600.0,10780016.627681,600.0,3896.097886,False
618,terra15apafc7u9gaqfvyp2tk380dxn026s6puqxc03l,10000.0,10780016.627681,10000.0,64934.964775,False
619,terra1m9mcxex8w77vrvzry988ssj8yh3ynla09njc5s,20.0,10780016.627681,20.0,129.869929,False
620,terra1jxy7kpu9au5rqjc4mv5quqvlr8tl79k7ueps3k,250.0,10780016.627681,250.0,1623.374119,False
621,terra13d8xteqcrnu4wx0qd2kt2yzwnppy8r7fx4n432,0.0,10780016.627681,0.0,0.0,False
622,terra1y36r76fqg3cjhc7h5n0wtgc9jj47zlq7u5p6l7,50.0,10780016.627681,50.0,324.674823,False
623,terra1gdtsmjs3cjpr044e0d83mkcl8g4vdqje25ucrd,10000.0,10780016.627681,10000.0,64934.964775,False
624,terra1g4nw9y9mt5kcnhvjefg0yh9553pxdjxav2n9ad,5636.405106,10780016.627681,5636.405106,36599.976701,False
625,terra1y4clgfwfj40q5jgmwjlj5392n089ze5tq54yj0,5000.0,10780016.627681,5000.0,32467.482387,False
626,terra104568sfgk3t25gra8m2fkknn0mjd0wvxhg68ux,1.088664,10780016.627681,1.088664,7.069235,False
627,terra1a3dnd8hh9ydkpcdwzje9cncaachd3u6fp27caz,300.0,10780016.627681,300.0,1948.048943,False
628,terra144wt8jaeucylhh5vz9zdtdwn7kpzl3zjmg6sgs,250.0,10780016.627681,250.0,1623.374119,False
629,terra1pdck33xx2vmx7shz486az5hj2yteuz08fmwuhy,5000.0,10780016.627681,5000.0,32467.482387,False
630,terra1249t34nk6xegpww29j2ctg6dkvym8pkgp8pm4h,0.0,10780016.627681,0.0,0.0,False
631,terra1n0nsmy9xsu3zkqtj4u0m9scefsgtqpj8de6ehn,300.0,10780016.627681,300.0,1948.048943,False
632,terra14m6py5vce5zt3d0mwjg8lgu9ddj3kjyytuf5tz,350.0,10780016.627681,350.0,2272.723767,False
633,terra1aydkwfh63fq6j3a063flvy2akkvujtyyn7qk65,300.0,10780016.627681,300.0,1948.048943,False
634,terra14fpw0z4g46yqqk3t28jmjppln0l2c6eautdruu,200.0,10780016.627681,200.0,1298.699295,False
635,terra10d7me8f3ky4h47d75yyszlu5a46fdpt7rj7dhh,533.408953,10780016.627681,533.408953,3463.689157,False
636,terra1vk5htg6e3nat9v854zs2c28vsgyadgah5vzh4m,1204.84513,10780016.627681,1204.84513,7823.657607,False
637,terra1l2cq203zre5wdup5nka4f6xm0jl2l20chkaefn,315.444893,10780016.627681,315.444893,2048.340301,False
638,terra1p4fgvcrxja0r399qckkpmxhramkea6nn0ztr6r,5.0,10780016.627681,5.0,32.467482,False
639,terra195572gwu62vzw7aaxpm3vnq5qke02y0kd4zl2v,659.703087,10780016.627681,659.703087,4283.779671,False
640,terra1yw723pcdryp7kd0f0sh007r93pkh7reqyja9a4,2.096814,10780016.627681,2.096814,13.615654,False
641,terra185dpyem0z76j07ewlpsuysdeks2gdwrlwxf72c,1001.0,10780016.627681,1001.0,6499.989974,False
642,terra1ue4l4nflq6ave8qpjneq6kae7mutz2suuluc06,20000.0,10780016.627681,20000.0,129869.929551,False
643,terra1t4xvnrzcnchwnprtudggc022n6477p473ar0zj,50.0,10780016.627681,50.0,324.674823,False
644,terra12k7qqej7y3ezu5ztqaaum6yxgex0dkj9r2lt8k,150.0,10780016.627681,150.0,974.024471,False
645,terra1e594vly6kxvqejhs9gzyx3adfd2f80e4v05hrr,5000.0,10780016.627681,5000.0,32467.482387,False
646,terra1d35wmly263g48ue0980vjv7lf0j29v3ak0jh3w,250.0,10780016.627681,250.0,1623.374119,False
647,terra1tj3c5umx72uq2nws3hfx94l3uw64yk02u70qf8,302.450716,10780016.627681,302.450716,1963.962658,False
648,terra1ywrella9275g7c2p287yjyez2x2jgrx5h09pde,2000.00989,10780016.627681,2000.00989,12987.057175,False
649,terra13um8w62a6z3n6yhhs2svqc3h4h7gfrvl64k5z7,200.0,10780016.627681,200.0,1298.699295,False
650,terra1lf6ye6578m7red5m26d3cvcwk5738w4znywc3v,300.0,10780016.627681,300.0,1948.048943,False
651,terra1dmltsdxah5tzkwvcll2mq0e3ns67k7mqy6vsdr,201.0,10780016.627681,201.0,1305.192791,False
652,terra1555sdqskws899w8j95yugdkn50he7gd48d5ac5,720.0,10780016.627681,720.0,4675.317463,False
653,terra1g2c2uktqequ6daamqpp2q5qw995vg7v2uvz30p,350.0,10780016.627681,350.0,2272.723767,False
654,terra1tzev39yjc5f7rqkd3638kjwd68aw7llykf8dgj,300.0,10780016.627681,300.0,1948.048943,False
655,terra106edzaplufe95paqct49lrl79cfd5v2mxtz23k,20.0,10780016.627681,20.0,129.869929,False
656,terra12dsga90rkzg9rau9202pw6n2p2ksmxt9j4rp0a,1347.433012,10780016.627681,1347.433012,8749.551517,False
657,terra130tmnwllvc0u620222umc67h0clehfp8f2skwh,14600.0,10780016.627681,14600.0,94805.048572,False
658,terra1qr97nat5vzs5jhkxer6v9a56p42203ehfg0cf6,1000.0,10780016.627681,1000.0,6493.496477,False
659,terra1anfhrzn3uhprgjqncl2l6fjujkm7pkp3nkznlz,2700.0,10780016.627681,2700.0,17532.440489,False
660,terra1uuf09fstsl3q0pw9ms8tt8u4akgfay5vy86qkf,0.0,10780016.627681,0.0,0.0,False
661,terra1geplmyzdvj62ydh9exwenmt0yw5w7u7ynshz7y,300.0,10780016.627681,300.0,1948.048943,False
662,terra12l2h8g3764hsym7fmwnwt2fjq92w60rr4dy5xq,1000.0,10780016.627681,1000.0,6493.496477,False
663,terra1fqm8y29e5fpq7g82tr0dq2um4p6jpxhk86gd85,950.0,10780016.627681,950.0,6168.821653,False
664,terra1vkmr20284j4xghvnctunalphmmct5ywlqwepml,135.0,10780016.627681,135.0,876.622024,False
665,terra1tmkpmer6muswvl7ywqaqh9zc44y3zc6efvzuge,159.817891,10780016.627681,159.817891,1037.776912,False
666,terra1vqkt3xnsdwqk3vwwdd30s29yan9w8y8s5l37f4,120.0,10780016.627681,120.0,779.219577,False
667,terra1y4hqr2pn5dzmdj65327mfw3v7t5vwaw0tgvcue,300.0,10780016.627681,300.0,1948.048943,False
668,terra1tq7r46av085ycj4q7v0d9aa78kd396q98xn2ap,500.0,10780016.627681,500.0,3246.748238,False
669,terra1gxycrfjqrqy3j44xxhud0as5wu5vksc9m8mqnq,120.0,10780161.608263,120.0,779.209097,False
670,terra18c8rn98jq4gtutrp3kkhvpkzpngs6zw5t05xmx,10.0,10780161.608263,10.0,64.934091,False
671,terra1lwyt96rnqd3fuutq2j3vm0e5rck3nxvttvfdzm,500.0,10780161.608263,500.0,3246.704573,False
672,terra1wvnntaup2n8kwvg54htwq7ffu20c728s8fqd0m,26589.404195,10780161.608263,26589.404195,172655.880429,False
673,terra1kux3seq4e9fn24mnd7m43kzckeus8wr6jvz6kv,1917.560835,10780161.608263,1917.560835,12451.507067,False
674,terra1fnq9p6w2jwxd4x5y9455wkvf6gx6gyz2qm59l7,300.0,10780161.608263,300.0,1948.022744,False
675,terra1zz6092zvklw3s5dl0athw435a038xnvnf5mskl,50.0,10780161.608263,50.0,324.670457,False
676,terra1lc33vt8lm48ppxx9ph00zyafl6awew0dv0xes2,108.046177,10780161.608263,108.046177,701.588034,False
677,terra1wl9qzfcn27k0xwqullh7fc3fa3xvckzme2ec0p,100.0,10780161.608263,100.0,649.340914,False
678,terra10h38tj53dcznsxt2nl6vle98tcwujsenh6se9f,100.0,10780161.608263,100.0,649.340914,False
679,terra17yu2g4djt0m5p4p3gs75jse75vr070pydct7df,100.0,10780161.608263,100.0,649.340914,False
680,terra1a9znuftu275ucs6sd9wm4jmfc9npuntxmds6e9,1000.0,10780161.608263,1000.0,6493.409147,False
681,terra19du47gkwhzxpc069zrgjvv00srrc56tn47jj67,100.0,10780161.608263,100.0,649.340914,False
682,terra120swtv4qfjthxwwyk48qmd8emlasq2pxxlle59,750.0,10780161.608263,750.0,4870.05686,False
683,terra1z7fypzesvdl5xe5v4ha33eqnk6nklsahced9xv,200.0,10780161.608263,200.0,1298.681829,False
684,terra1ys7skndsaxat0err2jxnrc9udqlakxya09het2,1052.922157,10780161.608263,1052.922157,6837.054366,False
685,terra17cdqgy28ww254rxv4v9dmx8y26xm2jjkd9ejft,500.0,10780161.608263,500.0,3246.704573,False
686,terra1xdsxvujz4d9nf4vzesp6anfljw2uav0q8vax7t,369.0,10780161.608263,369.0,2396.067975,False
687,terra1eh8s4zzv9plmlhgggx4aze53jwswgvw5jgzyzm,200.02,10780161.608263,200.02,1298.811697,False
688,terra1237a8r7qs8ewqwwyycn59tdq9zz2r0s3rlr5r7,200.0,10780161.608263,200.0,1298.681829,False
689,terra1fgj8v2pxgq8yaup2xqz3hlsf6fh9lpurpkf9jy,1500.0,10780161.608263,1500.0,9740.113721,False
690,terra1pe6yfrv3unsqalem750m47u2wwkr5jak7srsgj,30.0,10780161.608263,30.0,194.802274,False
691,terra1g7n769pdhw5959448dzre57k8z2lz9vh4k3sc8,50.0,10780161.608263,50.0,324.670457,False
692,terra18hymawh5p04ml8ad9nzhu66qjj6s38p0deltv9,2500.0,10780161.608263,2500.0,16233.522869,False
693,terra1nllluca45rymg2k0td0crxgw6zm6k2vjan8hd0,265.972526,10780161.608263,265.972526,1727.068433,False
694,terra1mfmg4h2yc2hfenrelsc5m48h9m7alncu7escpz,1.0,10780161.608263,1.0,6.493409,False
695,terra1p78fncutg68ku28fut2p7sj0ln0mlc3trzyexh,32500.0,10780161.608263,32500.0,211035.797297,False
696,terra1xz0vh3m8klnx5qxhwp6gzgsw9556h995fmg8nc,531.512116,10780161.608263,531.512116,3451.325636,False
697,terra1dgjpjcr76uhl03nj7nssxt8rcts50vyrpctv2s,0.0,10780161.608263,0.0,0.0,False
698,terra12ruauwwe47m29vud48z4g8c5f473xqr6tug6ew,500.0,10780161.608263,500.0,3246.704573,False
699,terra1cqm89nceznh8gmgsj9ptky7neyvm37r9etv9l9,548.368032,10780161.608263,548.368032,3560.777995,False
700,terra1q02ez9z4pc4csqacc7shs9uum2ekaxkjt3ze4y,147.0,10780161.608263,147.0,954.531144,False
